iter	CrossEntropy
1512	0.2722760346
1513	0.2722558679
1514	0.2722558881
1515	0.2721819305
1516	0.2721819917
1517	0.2721253729
1518	0.2721239122
1519	0.2721239119
1520	0.2721024451
1521	0.2721022555
1522	0.2721023381
1523	0.2721024623
1524	0.2721025027
1525	0.2720031146
1526	0.272003073
1527	0.2720030294
1528	0.2720030906
1529	0.2720029624
1530	0.2720031696
1531	0.2720032311
1532	0.2719933115
1533	0.2718380138
1534	0.271838116
1535	0.2718107944
1536	0.2718108559
1537	0.2718108117
1538	0.2718108087
1539	0.2718109545
1540	0.2718109961
1541	0.2718100024
1542	0.271772223
1543	0.2717722028
1544	0.271752013
1545	0.2717435448
1546	0.2717435448
1547	0.2717435448
1548	0.2714192269
1549	0.271419248
1550	0.2714193937
1551	0.2714191231
1552	0.2713965065
1553	0.2713907829
1554	0.271335447
1555	0.2711508147
1556	0.2711507933
1557	0.2711505581
1558	0.2710958474
1559	0.2707481199
1560	0.2704628376
1561	0.270290365
1562	0.2702903234
1563	0.2702903448
1564	0.2702902212
1565	0.2702535942
1566	0.2702536781
1567	0.2702321687
1568	0.2702148842
1569	0.2701412164
1570	0.2701354703
1571	0.2697683763
1572	0.2697658903
1573	0.2697591603
1574	0.2697592432
1575	0.2697589937
1576	0.2697421867
1577	0.269711847
1578	0.2693547464
1579	0.2693548313
1580	0.2693548313
1581	0.2693547276
1582	0.2693547718
1583	0.2693547097
1584	0.2693546475
1585	0.269354751
1586	0.2693547311
1587	0.2693545649
1588	0.2687016682
1589	0.2687016252
1590	0.2686249192
1591	0.2686161748
1592	0.2685839109
1593	0.2685839941
1594	0.2685839736
1595	0.2680961487
1596	0.2680962118
1597	0.2680961081
1598	0.2680346702
1599	0.2680345665
1600	0.2680345252
1601	0.2680345892
1602	0.2680346312
1603	0.2680183908
1604	0.267977937
1605	0.2679763429
1606	0.2679605471
1607	0.267913616
1608	0.2679136154
1609	0.2679098684
1610	0.2677709435
1611	0.2677710264
1612	0.2677710264
1613	0.2677709448
1614	0.2677709451
1615	0.2677709663
1616	0.2677710297
1617	0.2677710707
1618	0.2677710079
1619	0.2677710713
1620	0.2677711133
1621	0.267771073
1622	0.2677709481
1623	0.2676140485
1624	0.2676129722
1625	0.2676131598
1626	0.2676131602
1627	0.2675675211
1628	0.267567418
1629	0.267567565
1630	0.2675282067
1631	0.2675101923
1632	0.2675104008
1633	0.2675102756
1634	0.2674936155
1635	0.2674934074
1636	0.2674936357
1637	0.2674936562
1638	0.2674935713
1639	0.2673969701
1640	0.267396991
1641	0.267387085
1642	0.2672039253
1643	0.2672039441
1644	0.2672039031
1645	0.2672041077
1646	0.2671810182
1647	0.267167548
1648	0.2671673812
1649	0.2671676095
1650	0.2666738102
1651	0.2662792541
1652	0.2662792326
1653	0.2661234783
1654	0.2661233101
1655	0.2661233927
1656	0.2660989003
1657	0.2660511054
1658	0.2660512693
1659	0.2659244401
1660	0.2659239697
1661	0.2659238653
1662	0.2659238868
1663	0.2659239902
1664	0.2659239275
1665	0.2659239275
1666	0.2659238657
1667	0.2658437147
1668	0.2658020787
1669	0.2657763938
1670	0.265721394
1671	0.2656647954
1672	0.2655459911
1673	0.2654346698
1674	0.2654347322
1675	0.2654041915
1676	0.2654043379
1677	0.2654043594
1678	0.2654043594
1679	0.2654043386
1680	0.2654043379
1681	0.2653582451
1682	0.2653582249
1683	0.2653579972
1684	0.2652442937
1685	0.2652443158
1686	0.2652443597
1687	0.2652442777
1688	0.2652443616
1689	0.2652441961
1690	0.265223509
1691	0.2652233844
1692	0.2649932181
1693	0.2649933843
1694	0.2649932636
1695	0.2649933466
1696	0.2649932021
1697	0.2649932252
1698	0.2649928675
1699	0.2649931826
1700	0.2649740399
1701	0.2649741039
1702	0.2649575291
1703	0.2649508996
1704	0.2647480399
1705	0.264747979
1706	0.2647480636
1707	0.264631392
1708	0.264630588
1709	0.264630505
1710	0.2645733935
1711	0.2645732686
1712	0.2645734583
1713	0.2645734166
1714	0.263559023
1715	0.263559103
1716	0.2635105531
1717	0.2633372706
1718	0.2633372488
1719	0.2633371444
1720	0.2633370579
1721	0.2633371828
1722	0.2631910696
1723	0.2631910904
1724	0.2631910478
1725	0.2631909649
1726	0.2631910472
1727	0.2631909223
1728	0.2631909431
1729	0.2631909636
1730	0.2631256483
1731	0.2631257725
1732	0.263125793
1733	0.2621968524
1734	0.2621392758
1735	0.2621392745
1736	0.2621390654
1737	0.2621390657
1738	0.262139107
1739	0.2621233795
1740	0.2621231489
1741	0.2621232318
1742	0.2621231886
1743	0.262123105
1744	0.2620931534
1745	0.2620930477
1746	0.2620930668
1747	0.2620929215
1748	0.2620929823
1749	0.2620930002
1750	0.2620928314
1751	0.2620929107
1752	0.2620835851
1753	0.2620836257
1754	0.2620327066
1755	0.2620238994
1756	0.2620238357
1757	0.2620237316
1758	0.26202377
1759	0.2620174205
1760	0.2620175031
1761	0.2620173795
1762	0.2620172078
1763	0.2620172897
1764	0.2620170819
1765	0.2620171648
1766	0.2620172065
1767	0.2620173298
1768	0.2619320188
1769	0.2618104494
1770	0.2617952804
1771	0.261795134
1772	0.2617785013
1773	0.2617784174
1774	0.2610432415
1775	0.2610431153
1776	0.2608494446
1777	0.2608487804
1778	0.2608488221
1779	0.2608487385
1780	0.2608487762
1781	0.260848773
1782	0.2608466503
1783	0.2607927879
1784	0.2607926626
1785	0.2607928702
1786	0.2601246213
1787	0.2601246193
1788	0.260124618
1789	0.2601245308
1790	0.2601247393
1791	0.2601246951
1792	0.2600902652
1793	0.2600889053
1794	0.2600888015
1795	0.2600888412
1796	0.2600888611
1797	0.2600888594
1798	0.2600889212
1799	0.2600887537
1800	0.2600888347
1801	0.2598700305
1802	0.2598700728
1803	0.2598701974
1804	0.2598701968
1805	0.2598656931
1806	0.2598656102
1807	0.259858631
1808	0.25985863
1809	0.2598047052
1810	0.2598046616
1811	0.2598046616
1812	0.259803652
1813	0.2597481642
1814	0.2597092554
1815	0.2597092967
1816	0.259709193
1817	0.2597085737
1818	0.2596708186
1819	0.2596707562
1820	0.2596707139
1821	0.2596702267
1822	0.2596703301
1823	0.2596703516
1824	0.2596703516
1825	0.259670227
1826	0.2596415787
1827	0.2596415595
1828	0.2596375428
1829	0.2596375845
1830	0.2596376258
1831	0.2596375018
1832	0.2596283066
1833	0.2596219389
1834	0.2596219386
1835	0.2596219197
1836	0.2596219614
1837	0.2596218586
1838	0.2596219835
1839	0.2596216212
1840	0.2596216013
1841	0.2596147841
1842	0.2596147015
1843	0.2596139065
1844	0.2596137829
1845	0.2596012736
1846	0.2596012941
1847	0.2594665248
1848	0.2594665876
1849	0.2594664829
1850	0.2594664201
1851	0.2594654749
1852	0.2594652407
1853	0.2594652335
1854	0.2594651506
1855	0.2594650465
1856	0.2594650676
1857	0.259456614
1858	0.2594053069
1859	0.2594053277
1860	0.2594038588
1861	0.2594038172
1862	0.2593824359
1863	0.2593825172
1864	0.2593824548
1865	0.2593541975
1866	0.2593542388
1867	0.2593543214
1868	0.2593531475
1869	0.2593530636
1870	0.2593531261
1871	0.2593530841
1872	0.2593530834
1873	0.2593529582
1874	0.2593069877
1875	0.2593069867
1876	0.2593004915
1877	0.2593005927
1878	0.2593006333
1879	0.259300674
1880	0.2593006528
1881	0.2593005683
1882	0.259300526
1883	0.2591461992
1884	0.2591409251
1885	0.2591408431
1886	0.2591408649
1887	0.2591410103
1888	0.2591408037
1889	0.2591408659
1890	0.2591408041
1891	0.2591016579
1892	0.259101679
1893	0.2591014715
1894	0.2591016175
1895	0.2591016598
1896	0.2591017639
1897	0.2590877161
1898	0.2590877164
1899	0.2590876754
1900	0.2590639734
1901	0.2590640772
1902	0.2590639718
1903	0.2590638885
1904	0.2590638677
1905	0.2590639302
1906	0.2589984727
1907	0.2589984295
1908	0.2589984275
1909	0.2589926834
1910	0.2589914883
1911	0.258990723
1912	0.2589906397
1913	0.2589907428
1914	0.2589905965
1915	0.2589581413
1916	0.2589579943
1917	0.1916	0.20961918	0.1917	0.2096198168
1918	0.2096197355
1919	0.2096196113
1920	0.209601491
1921	0.2095707908
1922	0.209559908
1923	0.2095596407
1924	0.2095593385
1925	0.2095592971
1926	0.2095593193
1927	0.2090690948
1928	0.2090690129
1929	0.2090689708
1930	0.2090688483
1931	0.2090688148
1932	0.2090687733
1933	0.2090686903
1934	0.2090686925
1935	0.2086616656
1936	0.2086616243
1937	0.2086609707
1938	0.2086609084
1939	0.2086562996
1940	0.2084138251
1941	0.2084138757
1942	0.2084137513
1943	0.2084138425
1944	0.2084137603
1945	0.2084136859
1946	0.2084137287
1947	0.2084136547
1948	0.2084030558
1949	0.2083995756
1950	0.2083997007
1951	0.2083997009
1952	0.2083380435
1953	0.2083379812
1954	0.208338002
1955	0.2083380228
1956	0.2083380851
1957	0.2083379615
1958	0.2083380456
1959	0.2083379282
1960	0.208338053
1961	0.2083379294
1962	0.2083379713
1963	0.2083378885
1964	0.2082473929
1965	0.2082016863
1966	0.208201591
1967	0.2082014232
1968	0.2082012181
1969	0.2079381732
1970	0.2079381735
1971	0.2079279644
1972	0.207747682
1973	0.2077377931
1974	0.207737608
1975	0.2077369621
1976	0.2077367958
1977	0.2077368884
1978	0.2077064183
1979	0.2076833922
1980	0.2076825592
1981	0.2076826219
1982	0.207682664
1983	0.207672364
1984	0.2076723551
1985	0.2076228638
1986	0.2076228633
1987	0.2076228024
1988	0.2076227608
1989	0.2076226933
1990	0.2075894149
1991	0.2075435732
1992	0.2071725235
1993	0.2071725027
1994	0.2070364473
1995	0.207036365
1996	0.2070364362
1997	0.2070307248
1998	0.207030185
1999	0.2070299977
2000	0.2070300809
2001	0.2070301432
2002	0.2070300809
2003	0.2069799438
2004	0.2069800687
2005	0.2069796949
2006	0.2069798509
2007	0.2069647871
2008	0.2069647336
2009	0.2069646189
2010	0.2069646192
2011	0.2069646412
2012	0.2069646204
2013	0.2069645582
2014	0.2069373817
2015	0.2065991763
2016	0.2065993218
2017	0.2065992062
2018	0.2065992272
2019	0.2065991944
2020	0.2065990579
2021	0.206598977
2022	0.2065990604
2023	0.2065989233
2024	0.2065989456
2025	0.2065989456
2026	0.2065906616
2027	0.2065572969
2028	0.206557173
2029	0.2065572159
2030	0.2065571331
2031	0.2065572232
2032	0.2065572456
2033	0.2065570585
2034	0.2064737532
2035	0.2064735951
2036	0.2064735121
2037	0.2064273785
2038	0.206402175
2039	0.2064020931
2040	0.206402012042041	0.206402172042042	0.206128802042043	0.206128762045	0.2547405638
2042045	0.206128592047	0.2547206918
2048	0.2547205672
202048	0.206128564202049	0.206128564202050	0.2061286078
2051	0.2059802799
2052	0.2059802179
2053	0.2059803721
2054	0.2059802272
2055	0.205980229
2056	0.205980083522057	0.20598022812059	0.2543091348
2060	0.2543004981
2061	0.2543004971
2062	0.254300434
2063	0.2543004128
2064	0.2543004551
2065	0.2543005377
2066	0.2542907905
2067	0.2542904633
2068	0.2542905668
2069	0.2542906708
2070	0.2542905459
2071	0.2542905251
2072	0.2542906282
2073	0.2542898974
2074	0.2542625124
2075	0.2542623042
2076	0.254218055
2077	0.2542180768
2078	0.2542180134
2079	0.254218055
2080	0.2542180761
2081	0.2542180765
2082	0.2542180342
2083	0.2542179925
2084	0.2541993764
2085	0.2541994174
2086	0.2541994996
2087	0.2541992235
2088	0.2541990348
2089	0.2541990762
2090	0.2541991581
2091	0.2541989073
2092	0.2541493039
2093	0.2541492207
2094	0.2541249777
2095	0.2541204533
2096	0.2540998189
2097	0.2540999448
2098	0.2540998426
2099	0.2540179707
2100	0.2540170476
2101	0.2540170057
2102	0.2540170893
2103	0.2540171316
2104	0.254017152
2105	0.254017153
2106	0.2540171319
2107	0.2540170489
2108	0.2540171947
2109	0.2540170288
2110	0.2540170284
2111	0.2540169868
2112	0.2539624413
2113	0.2539624007
2114	0.2539267677
2115	0.2539264535
2116	0.2534755356
2117	0.2534752426
2118	0.253475347
2119	0.2534753037
2120	0.2534754286
2121	0.2534755099
2122	0.2534593365
2123	0.2534592113
2124	0.2534592311
2125	0.2534592513
2126	0.2534585611
2127	0.2534584352
2128	0.2534584144
2129	0.2534559681
2130	0.2534558428
2131	0.2534560302
2132	0.2530425694
2133	0.2526593973
2134	0.2526291393
2135	0.2526291383
2136	0.2525952259
2137	0.2525951612
2138	0.2525909607
2139	0.2525910014
2139	0.2021635767
2140	0.2021635976
2141	0.2021634937
2142	0.2021119275
2143	0.2021116998
2144	0.2021117076
2145	0.2021117919
2146	0.2015598013
2147	0.2013921231
2148	0.2013921023
2149	0.2013920607
2150	0.2013820232
2151	0.2013819899
2152	0.2013820315
2153	0.2013819899
2154	0.2013819484
2155	0.2013819098
2156	0.2013818357
2157	0.201381836
2158	0.2013817207
2159	0.2013817701
2160	0.2013518127
2161	0.2012976983
2162	0.2012975967
2163	0.2012113271
2164	0.2011497505
2165	0.2011497715
2166	0.2011294278
2167	0.201129636
2168	0.2011294287
2169	0.2011097504
2170	0.2011098751
2171	0.2011098335
2172	0.2011097993
2173	0.2011097793
2174	0.2011098003
2175	0.2011016742
2176	0.2011013206
2177	0.201101321
2178	0.2011013011
2179	0.2010618155
2180	0.201061691
2181	0.2010616284
2182	0.2010616082
2183	0.2010615466
2184	0.2010616505
2185	0.2010616711
2186	0.200874433
2187	0.2008745585
2188	0.2007896101
2189	0.2007895278
2190	0.200789342
2191	0.2005831614
2192	0.2005830798
2193	0.2005730697
2194	0.200565224
2195	0.2005589101
2196	0.2005588906
2197	0.2004445255
2198	0.2004443183
2199	0.2004443186
2200	0.2003621448
2201	0.2002304601
2202	0.2002304274
2203	0.2001910204
2204	0.2001565194
2205	0.2001365861
2206	0.200136628
2207	0.2001365245
2208	0.2001364203
2209	0.2001364416
2210	0.2000893054
2211	0.2000893061
2212	0.2000893061
2213	0.2000852616
2214	0.2000853872
2215	0.2000852845
2216	0.2000853267
2217	0.200085327
2218	0.2000853768
2219	0.2000853569
2220	0.2000854199
2221	0.200083122
2222	0.2000829975
2223	0.2000829573
2224	0.2000218182
2225	0.2000216107
2226	0.2000216939
2227	0.1999883784
2228	0.1999883791
2229	0.1997753535
2230	0.1997753207
2231	0.1997754461
2232	0.199696306
2233	0.1996963062
2234	0.1996961417
2235	0.199696308
2236	0.1996959754
2237	0.1996501066
2238	0.1996502262
2239	0.1996500392
2240	0.1996374866
2241	0.1996375698
2242	0.1996375916
2243	0.1996375093
2244	0.1996375378
2245	0.1996373999
2246	0.1996230141
2247	0.1996184719
2248	0.1996183474
2249	0.1996183267
2250	0.1996183554
2251	0.1996183845
2252	0.1995636091
2253	0.199457585
2254	0.199246774
2255	0.1992465458
2256	0.1992465874
2257	0.1992467121
2258	0.1992146322
2259	0.1992045291
2260	0.199204414
2261	0.1992043517
2262	0.1992043517
2263	0.199204437
2264	0.1991757194
2265	0.1991757692
2266	0.1990412783
2267	0.1990410913
2268	0.199029378
2269	0.1990293243
2270	0.1990292827
2271	0.1990291995
2272	0.1990291995
2273	0.1990292001
2274	0.198933975
2275	0.1989342039
2276	0.1989309266
2277	0.1989308235
2278	0.1989309482
2279	0.1989040914
2280	0.1986831076
2281	0.1986643484
2282	0.1986644522
2283	0.1986465677
2284	0.1986466098
2285	0.198646652
2286	0.1986464837
2287	0.1984637628
2288	0.1984637838
2289	0.198463742
2290	0.1984638059
2291	0.1984637854
2292	0.1983481324
2293	0.1983480497
2294	0.1983038492
2295	0.1983037666
2296	0.1983037673
2297	0.1983038992
2298	0.1983037003
2299	0.1983037417
2300	0.1982577873
2301	0.1982578081
2302	0.1982577882
2303	0.1982578712
2304	0.1982578505
2305	0.1982550985
2306	0.1982550162
2307	0.198255183
2308	0.1982550588
2309	0.198214423
2310	0.1981858442
2311	0.1981858427
2312	0.1981860712
2313	0.1981317692
2314	0.1981317894
2315	0.1981317347
2316	0.1981315478
2317	0.1981316306
2318	0.1981315892
2319	0.1981315474
2320	0.1980212413
2321	0.1980212413
2322	0.1979304178
2323	0.1978956813
2324	0.1978955772
2325	0.1978955974
2326	0.1978738342
2327	0.1978737097
2328	0.1978737718
2329	0.1973798452
2330	0.197379647
2331	0.1973795644
2332	0.1973795644
2333	0.1973796472
2334	0.1973796051
2335	0.1973795633
2336	0.1973481414
2337	0.1972440377
2338	0.1972314605
2339	0.1972269577
2340	0.1972270618
2341	0.197227083
2342	0.1972269914
2343	0.1971497872
2344	0.1971498997
2345	0.1971292708
2346	0.197129149
2347	0.1971108703
2348	0.1971108082
2349	0.1971109125
2350	0.1971108714
2351	0.1971107048
2352	0.1971031813
2353	0.1971031407
2354	0.1971032039
2355	0.1971030658
2356	0.19710317
2357	0.1971031917
2358	0.1971031915
2359	0.1970935391
2360	0.1970935479
2361	0.1970935283
2362	0.1969095862
2363	0.1968641889
2364	0.1968640644
2365	0.1968642594
2366	0.1968640513
2367	0.1968640314
2368	0.1968642194
2369	0.1968082681
2370	0.1968081435
2371	0.1965624764
2372	0.1965624979
2373	0.1965624724
2374	0.1965625973
2375	0.1965625144
2376	0.1965624728
2377	0.1965624313
2378	0.1965624313
2379	0.1965353081
2380	0.1965352853
2381	0.1965022176
2382	0.1964930802
2383	0.1964930179
2384	0.1964929246
2385	0.1964832387	0.2449034724
2388	0.2448953135
2389	0.2448920628
2390	0.2448592329
2391	0.2448592742
2392	0.2448593162
2393	0.2448593581
2394	0.2448593373
2395	0.2448593165
2396	0.2448592752
2397	0.2448592345
2398	0.24484152
2399	0.2448415818
2400	0.2448096405
2401	0.2448089015
2402	0.2446374113
2403	0.2446076981
2404	0.244585636
2405	0.2445856787
2406	0.2445672297
2407	0.244550285
2408	0.2445503059
2409	0.2445503062
2410	0.2441874663
2411	0.2441873638
2412	0.2441873648
2413	0.2441873882
2414	0.2439711078
2415	0.2439234845
2416	0.2439233613
2417	0.2439233196
2418	0.2439232575
2419	0.2439232383
2420	0.2439231964
2421	0.243907342
2422	0.2439072187
2423	0.2438939652
2424	0.2437053868
2425	0.2437053449
2426	0.243705218
2427	0.243705218
2428	0.2437051556
2429	0.2437053208
2430	0.2437052151
2431	0.243705382
2432	0.2437052977
2433	0.2437052558
2434	0.2437052964
2435	0.2433276137
2436	0.2433273812
2437	0.243179078
2438	0.2429927179
2439	0.2429699163
2440	0.2429700626
2441	0.2429560207
2442	0.2429560385
2443	0.2428744916
2444	0.2428445744
2445	0.2428388283
2446	0.2428388065
2447	0.2428388065
2448	0.2428387444
2449	0.2427994724
2450	0.2427996369
2451	0.2427794169
2452	0.2427793118
2453	0.2427738168
2454	0.2427738168
2455	0.2427738376
2456	0.2425568556
2457	0.2425570013
2458	0.2425568975
2459	0.2425176499
2460	0.2425177322
2461	0.2425176489
2462	0.2425175855
2463	0.2425120511
2464	0.2425043287
2465	0.2425042659
2466	0.2425043082
2467	0.2425042243
2468	0.2425042858
2469	0.2425044331
2470	0.2425016862
2471	0.2424503449
2472	0.2422614898
2473	0.242261385
2474	0.2422614878
2475	0.2422615086
2476	0.242261425
2477	0.2422277898
2478	0.242227768
2479	0.242227809
2480	0.2422067634
2481	0.2422067007
2482	0.2422067628
2483	0.2422069079
2484	0.2422069287
2485	0.2421820717
2486	0.2421465346
2487	0.2421466595
2488	0.2421466185
2489	0.2421466185
2490	0.2421466393
2491	0.2420670036
2492	0.2420430421
2493	0.2420293566
2494	0.2420294604
2495	0.2420277215
2496	0.2420276389
2497	0.2420276389
2498	0.24196869
2499	0.2419688575
2500	0.2419687742
2501	0.2419688796
2502	0.2419687557
2503	0.2418553933
2504	0.2418554785
2505	0.2418554994
2506	0.2418553543
2507	0.2418545018
2508	0.2418546888
2509	0.2415936878
2510	0.2415655505
2511	0.241562331
2512	0.2415460216
2513	0.2415239613
2514	0.2415239199
2515	0.2415239635
2516	0.2415239639
2517	0.2415237589
2518	0.241522333
2519	0.2415221681
2520	0.2415223766
2521	0.2415063212
2522	0.2413194863
2523	0.2413195071
2524	0.2412475359
2525	0.2412453134
2526	0.241245396
2527	0.2412453947
2528	0.2412452691
2529	0.2412452893
2530	0.2412307308
2531	0.2412307298
2532	0.2412308336
2533	0.2412306866
2534	0.2412308115
2535	0.2412307685
2536	0.2412308085
2537	0.2412308277
2538	0.2412307643
2539	0.2411735451
2540	0.240994311
2541	0.240994269
2542	0.2409943103
2543	0.2409170165
2544	0.2408598845
2545	0.2408599886
2546	0.2408600511
2547	0.240852556
2548	0.2406743458
2549	0.2406743458
2550	0.2406744293
2551	0.2403881208
2552	0.2403879514
2553	0.2403747931
2554	0.2403748344
2555	0.2403747922
2556	0.2403748754
2557	0.2398717316
2558	0.2398718148
2559	0.2398716285
2560	0.2398716906
2561	0.2398715657
2562	0.23987135
2563	0.2398713497
2564	0.2398713702
2565	0.2398192909
2566	0.2398192086
2567	0.2398191243
2568	0.2398191442
2569	0.2398192066
2570	0.2397863035
2571	0.2397863032
2572	0.2397860729
2573	0.2397701766
2574	0.239770217
2575	0.2397291537
2576	0.2397292795
2577	0.2397291133
2578	0.2397290932
2579	0.2396964985
2580	0.2396085187
2581	0.2396085815
2582	0.2396044874
2583	0.2396045294
2584	0.2396043807
2585	0.2395775468
2586	0.2395775471
2587	0.2395775676
2588	0.2395777143
2589	0.2395772105
2590	0.2394864091
2591	0.2390488765
2592	0.2390489185
2593	0.2390489396
2594	0.2390489403
2595	0.2390488154
2596	0.2390489822
2597	0.2390488365
2598	0.2390489829
2599	0.2390439221
2600	0.2390438795
2601	0.2390439214
2602	0.239043776
2603	0.2390438378
2604	0.2390160944
2605	0.239016219
2606	0.2390161774
2607	0.2390160931
2608	0.2388904355
2609	0.2388903952
2610	0.2388903545
2611	0.2388902924
2612	0.2388903548
2613	0.2388903545
2614	0.2388787676
2615	0.2388788506
2616	0.2388787891
2617	0.2388787266
2618	0.2388788938
2619	0.2388787907
2620	0.2388721748
2621	0.2388635885
2622	0.2388635462
2623	0.2388635472
2624	0.2388634844
2625	0.2388634652
2626	0.23885548
2627	0.2388526928
2628	0.2388526727
2629	0.2388526525
2630	0.2388525487
2631	0.2388526746
2632	0.2388471646
2633	0.2388472889
2634	0.2388222715
2635	0.238822022
2636	0.2388119054
2637	0.2387144611
2638	0.23871444
2639	0.2387145658
2640	0.2386528502
2641	0.2386528102
2642	0.238652685
2643	0.2386060799
2644	0.2386060802
2645	0.2385902499
2646	0.2385902301
2647	0.2385901878
2648	0.2385901875
2649	0.2385902711
2650	0.2385902711
2651	0.2385612949
2652	0.2385611915
2653	0.2385611082
2654	0.2385313878
2655	0.2384963904
2656	0.238496432
2657	0.2384963898
2658	0.2384964776
2659	0.2384963592
2660	0.2384963592
2661	02660	0.18792662	0.238496299
2663	0.238496528
2664	0.2384963631
2665	0.2384876112
2666	0.2384875071
2667	0.2384877364
2668	0.232667	0.182669	0.2384875904
2670	0.232669	0.182671	0.232670	0.182672	0.232671	0.182673	0.2384874691
2674	0.2384873029
2675	0.2384858775
2676	0.2384729509
2677	0.2383233532
2678	0.22677	0.182679	0.232678	0.182680	0.232679	0.182681	0.232680	0.182682	0.232681	0.12683	0.2382682	0.1874505981
2683	0.12685	0.2382684	0.12686	0.2382685	0.12687	0.2382686	0.12688	0.2372687	0.12689	0.2372688	0.12690	0.2372689	0.12691	0.232690	0.182692	0.232691	0.182693	0.232692	0.12694	0.2372693	0.12695	0.2375823681
2696	0.2373736972
2697	0.2372696	0.12698	0.232697	0.182699	0.2370498187
2700	0.2370410844
2701	0.2370410437
2702	0.2370324867
2703	0.2370031091
2704	0.2370031511
2705	0.2369084209
2706	0.2369084013
2707	0.2369083812
2708	0.2367157344
2709	0.2367000069
2710	0.2366851134
2711	0.2366849013
2712	0.2366849426
2713	0.2366703806
2714	0.2366584177
2715	0.2366443972
2716	0.2366443562
2717	0.2366443555
2718	0.236347929
2719	0.2363257424
2720	0.2363257629
2721	0.2363140489
2722	0.2363124733
2723	0.2363123894
2724	0.2363125982
2725	0.2362783167
2726	0.2362783993
2727	0.2362783573
2728	0.2362596732
2729	0.2362363456
2730	0.2362363869
2731	0.2362364282
2732	0.2361229474
2733	0.2361230314
2734	0.2361228655
2735	0.2360930118
2736	0.2360930124
2737	0.2360929721
2738	0.2360929714
2739	0.236093014
2740	0.2360912114
2741	0.236091067
2742	0.2360691188
2743	0.2360559121
2744	0.2360556844
2745	0.2360558516
2746	0.2360557482
2747	0.236030671
2748	0.2360307136
2749	0.2360307764
2750	0.2354865074
2751	0.2354865097
2752	0.2351755198
2753	0.2350210077
2754	0.2350201304
2755	0.2350199854
2756	0.2350200885
2757	0.2350199636
2758	0.2347428701
2759	0.2347429121
2760	0.2344380664
2761	0.2344379825
2762	0.2344380033
2763	0.2344380271
2764	0.2344378618
2765	0.2344380284
2766	0.2344261045
2767	0.2344260203
2768	0.2344259988
2769	0.2343613298
2770	0.2343224237
2771	0.234322423
2772	0.2343224429
2773	0.2343223384
2774	0.2343224627
2775	0.2343223791
2776	0.2343223996
2777	0.2343222945
2778	0.2343154848
2779	0.2343154838
2780	0.2343155245
2781	0.2343155651
2782	0.2343111741
2783	0.2342785468
2784	0.2342786506
2785	0.2342442754
2786	0.2342441498
2787	0.2342441466
2788	0.2342441889
2789	0.234243981
2790	0.234243981
2791	0.2342440636
2792	0.2341841058
2793	0.2341839607
2794	0.2341840238
2795	0.2341839822
2796	0.2341840443
2797	0.2341839197
2798	0.2341839831
2799	0.2341841087
2800	0.2341840671
2801	0.2341841084
2802	0.2340463268
2803	0.2340412625
2804	0.2340412
2805	0.2340414088
2806	0.2340412433
2807	0.2340413483
2808	0.2340414319
2809	0.234041308
2810	02809	0.183842811	0.2340412465
2812	0.233959562
2813	0.2337246995
2814	0.2337246588
2815	0.2334333575
2816	0.2334334018
2817	2816	0.1837342818	2817	0.1837052819	2818	0.1834452820	2819	0.183152821	02820	0.183152822	02821	0.183142823	02822	0.183142824	2823	0.1831342825	2824	0.1831022826	2825	0.1831022827	2826	0.1830782828	2827	0.1830732829	2828	0.1829342830	2829	0.1828023351
2830	0.1828025091
2831	0.1827990936
2832	0.18272834	0.2833	0.182796382
2834	0.18272836	0.2835	0.1826093298
2836	0.1825758881
2837	0.1825759506
2838	0.18252840	0.2839	0.1825593719
2840	0.1825592894
2841	0.18252843	0.2842	0.182541496
2843	0.182522845	02844	0.182522846	02845	0.182522847	02846	0.182452848	2847	0.1824522849	2848	0.1824382850	2849	0.18243828512850	0.182374528522851	0.182374628532852	0.182374628542853	0.182374528552854	0.182374728562855	0.182374628572856	0.18237462858	0.2324877868
2859	0.2324874564
2860	0.2324491673
2861	0.2324174417
2862	0.2323990431
2863	0.232399046
2864	0.2323990278
2865	0.2323989458
2866	0.2323990506
2867	0.2323989253
2868	0.2323988011
2869	0.232093974
2870	0.2320939756
2871	0.2320828282
2872	0.2320824954
2873	0.2320823699
2874	0.2320824118
2875	0.2320824151
2876	0.2319436851
2877	0.2319436646
2878	0.2319436236
2879	0.2319435179
2880	0.2317134849
2881	0.2317134849
2882	0.2317134218
2883	0.2316804732
2884	0.2316657833
2885	0.2316657596
2886	0.2316657375
2887	0.231665676
2888	0.2316658838
2889	0.2316655417
2890	0.2316655417
2891	0.2316653777
2892	0.2316654171
2893	0.2315271369
2894	0.2314995291
2895	0.2314993818
2896	0.2314993808
2897	0.2314993171
2898	0.2314994625
2899	0.2314994202
2900	0.2314790099
2901	0.2314674174
2902	0.2314674168
2903	0.2314674575
2904	0.2314547683
2905	0.2314547465
2906	0.2314539814
2907	0.231453918
2908	0.2314531569
2909	0.2314530931
2910	0.2314434647
2911	0.2314425949
2912	0.2314425536
2913	0.2314425526
2914	0.231442634
2915	0.2314425497
2916	0.2314425074
2917	0.2314401379
2918	0.2314389367
2919	0.2314390199
2920	0.2314390199
2921	0.231439018
2922	0.231438977
2923	0.2314390583
2924	0.2314389315
2925	0.2314389939
2926	0.2314381681
